,name,label,type,side,height,width,r,g,b,n_colors
649,./squares/train/b/314.png,b,png,92,513,513,0.54509807,0.54509807,0.6,1
650,./squares/train/b/116.jpg,b,jpeg,143,567,567,200.0,200.0,128.0,1
651,./squares/train/b/102.jpg,b,jpeg,143,620,620,61.0,62.0,142.0,1
652,./squares/train/b/231.bmp,b,bmp,28,446,446,166.0,166.0,119.0,1
653,./squares/train/b/300.jpg,b,jpeg,48,475,475,147.0,146.0,125.0,1
654,./squares/train/b/345.bmp,b,bmp,106,491,491,184.0,184.0,136.0,1
655,./squares/train/b/260.jpg,b,jpeg,46,439,439,151.0,152.0,112.0,1
656,./squares/train/b/274.jpg,b,jpeg,93,521,521,147.0,148.0,142.0,1
657,./squares/train/b/248.png,b,png,110,609,609,0.34509805,0.34509805,0.5921569,1
658,./squares/train/b/153.bmp,b,bmp,122,325,325,60.0,60.0,141.0,1
659,./squares/train/b/190.bmp,b,bmp,130,543,543,146.0,146.0,133.0,1
660,./squares/train/b/184.bmp,b,bmp,112,516,516,165.0,165.0,123.0,1
661,./squares/train/b/46.bmp,b,bmp,88,454,454,206.0,206.0,165.0,1
662,./squares/train/b/1.bmp,b,bmp,84,396,396,178.0,178.0,109.0,1
663,./squares/train/b/261.png,b,png,52,429,429,0.6862745,0.6862745,0.5568628,1
664,./squares/train/b/275.png,b,png,102,370,370,0.63529414,0.63529414,0.6156863,1
665,./squares/train/b/146.bmp,b,bmp,104,502,502,169.0,169.0,131.0,1
666,./squares/train/b/249.png,b,png,138,554,554,0.73333335,0.73333335,0.47843137,1
667,./squares/train/b/387.bmp,b,bmp,128,439,439,52.0,52.0,130.0,1
668,./squares/train/b/378.bmp,b,bmp,148,624,624,140.0,140.0,119.0,1
669,./squares/train/b/422.bmp,b,bmp,70,418,418,65.0,65.0,121.0,1
670,./squares/train/b/436.bmp,b,bmp,122,335,335,113.0,113.0,115.0,1
671,./squares/train/b/467.jpg,b,jpeg,61,539,539,155.0,156.0,116.0,1
672,./squares/train/b/473.jpg,b,jpeg,105,536,536,168.0,167.0,85.0,1
673,./squares/train/b/218.bmp,b,bmp,116,382,382,136.0,136.0,142.0,1
674,./squares/train/b/230.bmp,b,bmp,60,355,355,115.0,115.0,140.0,1
675,./squares/train/b/103.jpg,b,jpeg,88,389,389,79.0,80.0,162.0,1
676,./squares/train/b/498.png,b,png,44,620,620,0.627451,0.627451,0.4745098,1
677,./squares/train/b/315.png,b,png,124,430,430,0.63529414,0.63529414,0.34901962,1
678,./squares/train/b/305.png,b,png,96,606,606,0.74509805,0.74509805,0.49019608,1
679,./squares/train/b/113.jpg,b,jpeg,117,470,470,172.0,173.0,131.0,1
680,./squares/train/b/107.jpg,b,jpeg,135,542,542,53.0,52.0,94.0,1
681,./squares/train/b/220.bmp,b,bmp,58,606,606,162.0,162.0,124.0,1
682,./squares/train/b/488.jpg,b,jpeg,98,610,610,187.0,187.0,117.0,1
683,./squares/train/b/477.jpg,b,jpeg,137,439,439,202.0,203.0,127.0,1
684,./squares/train/b/339.jpg,b,jpeg,150,605,605,182.0,181.0,124.0,1
685,./squares/train/b/271.jpg,b,jpeg,104,612,612,159.0,158.0,114.0,1
686,./squares/train/b/94.bmp,b,bmp,70,455,455,198.0,198.0,108.0,1
687,./squares/train/b/265.png,b,png,118,360,360,0.41568628,0.41568628,0.5803922,1
688,./squares/train/b/156.bmp,b,bmp,68,496,496,162.0,162.0,99.0,1
689,./squares/train/b/180.bmp,b,bmp,138,519,519,132.0,132.0,139.0,1
690,./squares/train/b/42.bmp,b,bmp,78,518,518,66.0,66.0,133.0,1
691,./squares/train/b/56.bmp,b,bmp,50,395,395,173.0,173.0,108.0,1
692,./squares/train/b/4.bmp,b,bmp,84,447,447,188.0,188.0,108.0,1
693,./squares/train/b/157.bmp,b,bmp,94,513,513,147.0,147.0,100.0,1
694,./squares/train/b/264.png,b,png,114,620,620,0.69411767,0.69411767,0.5058824,1
695,./squares/train/b/258.jpg,b,jpeg,89,565,565,59.0,60.0,106.0,1
696,./squares/train/b/427.bmp,b,bmp,116,527,527,90.0,90.0,122.0,1
697,./squares/train/b/355.bmp,b,bmp,106,519,519,87.0,87.0,94.0,1
698,./squares/train/b/433.bmp,b,bmp,148,527,527,175.0,175.0,127.0,1
699,./squares/train/b/13.png,b,png,130,534,534,0.21960784,0.21960784,0.37254903,1
700,./squares/train/b/462.jpg,b,jpeg,81,347,347,162.0,163.0,132.0,1
701,./squares/train/b/304.jpg,b,jpeg,43,497,497,118.0,118.0,156.0,1
702,./squares/train/b/310.jpg,b,jpeg,116,583,583,84.0,84.0,118.0,1
703,./squares/train/b/112.png,b,png,66,620,620,0.65882355,0.65882355,0.4745098,1
704,./squares/train/b/489.png,b,png,58,586,586,0.6431373,0.6431373,0.5529412,1
705,./squares/train/b/106.jpg,b,jpeg,153,421,421,174.0,175.0,97.0,1
706,./squares/train/b/474.png,b,png,120,619,619,0.34509805,0.34509805,0.44705883,1
707,./squares/train/b/306.png,b,png,78,515,515,0.19607843,0.19607843,0.47843137,1
708,./squares/train/b/110.jpg,b,jpeg,119,579,579,169.0,170.0,126.0,1
709,./squares/train/b/104.png,b,png,118,367,367,0.45490196,0.45490196,0.4627451,1
710,./squares/train/b/138.png,b,png,84,483,483,0.6509804,0.6509804,0.60784316,1
711,./squares/train/b/39.png,b,png,102,327,327,0.35686275,0.35686275,0.45882353,1
712,./squares/train/b/11.png,b,png,124,463,463,0.24313726,0.24313726,0.59607846,1
713,./squares/train/b/448.jpg,b,jpeg,70,442,442,101.0,101.0,161.0,1
714,./squares/train/b/431.bmp,b,bmp,98,480,480,69.0,69.0,136.0,1
715,./squares/train/b/83.bmp,b,bmp,24,425,425,207.0,207.0,161.0,1
716,./squares/train/b/169.bmp,b,bmp,42,377,377,86.0,86.0,131.0,1
717,./squares/train/b/272.png,b,png,56,429,429,0.29803923,0.29803923,0.3372549,1
718,./squares/train/b/97.bmp,b,bmp,74,584,584,118.0,118.0,127.0,1
719,./squares/train/b/40.bmp,b,bmp,144,464,464,129.0,129.0,145.0,1
720,./squares/train/b/54.bmp,b,bmp,98,584,584,49.0,49.0,109.0,1
721,./squares/train/b/182.bmp,b,bmp,126,576,576,108.0,108.0,144.0,1
722,./squares/train/b/196.bmp,b,bmp,72,589,589,98.0,98.0,123.0,1
723,./squares/train/b/69.bmp,b,bmp,94,494,494,59.0,59.0,123.0,1
724,./squares/train/b/41.bmp,b,bmp,78,495,495,135.0,135.0,124.0,1
725,./squares/train/b/96.bmp,b,bmp,136,521,521,139.0,139.0,143.0,1
726,./squares/train/b/273.jpg,b,jpeg,140,526,526,148.0,149.0,135.0,1
727,./squares/train/b/356.bmp,b,bmp,70,513,513,89.0,89.0,106.0,1
728,./squares/train/b/424.bmp,b,bmp,106,413,413,75.0,75.0,117.0,1
729,./squares/train/b/222.bmp,b,bmp,92,330,330,75.0,75.0,140.0,1
730,./squares/train/b/236.bmp,b,bmp,114,580,580,59.0,59.0,124.0,1
731,./squares/train/b/105.png,b,png,132,403,403,0.5764706,0.5764706,0.62352943,1
732,./squares/train/b/111.png,b,png,72,414,414,0.42352942,0.42352942,0.5529412,1
733,./squares/train/b/139.jpg,b,jpeg,107,527,527,65.0,65.0,161.0,1
734,./squares/train/b/10.jpg,b,jpeg,48,532,532,205.0,206.0,104.0,1
735,./squares/train/b/461.png,b,png,92,593,593,0.31764707,0.31764707,0.49411765,1
736,./squares/train/b/475.png,b,png,142,620,620,0.41960785,0.41960785,0.44313726,1
737,./squares/train/b/21.jpg,b,jpeg,52,553,553,177.0,176.0,155.0,1
738,./squares/train/b/108.jpg,b,jpeg,32,511,511,65.0,68.0,113.0,1
739,./squares/train/b/207.bmp,b,bmp,70,501,501,85.0,85.0,142.0,1
740,./squares/train/b/120.png,b,png,26,399,399,0.7058824,0.7058824,0.41568628,1
741,./squares/train/b/493.jpg,b,jpeg,61,511,511,138.0,139.0,125.0,1
742,./squares/train/b/35.png,b,png,134,391,391,0.7137255,0.7137255,0.41960785,1
743,./squares/train/b/444.jpg,b,jpeg,87,616,616,53.0,54.0,100.0,1
744,./squares/train/b/450.jpg,b,jpeg,110,435,435,116.0,115.0,120.0,1
745,./squares/train/b/295.jpg,b,jpeg,105,623,623,74.0,75.0,132.0,1
746,./squares/train/b/281.jpg,b,jpeg,68,427,427,94.0,94.0,122.0,1
747,./squares/train/b/256.jpg,b,jpeg,103,366,366,206.0,206.0,96.0,1
748,./squares/train/b/398.bmp,b,bmp,38,483,483,114.0,114.0,155.0,1
749,./squares/train/b/171.bmp,b,bmp,70,516,516,121.0,121.0,138.0,1
750,./squares/train/b/64.bmp,b,bmp,100,427,427,72.0,72.0,150.0,1
751,./squares/train/b/71.bmp,b,bmp,58,390,390,70.0,70.0,121.0,1
752,./squares/train/b/280.png,b,png,46,563,563,0.32156864,0.32156864,0.45882353,1
753,./squares/train/b/65.bmp,b,bmp,26,430,430,61.0,61.0,124.0,1
754,./squares/train/b/243.png,b,png,62,528,528,0.6901961,0.6901961,0.6627451,1
755,./squares/train/b/170.bmp,b,bmp,48,493,493,122.0,122.0,139.0,1
756,./squares/train/b/164.bmp,b,bmp,128,584,584,66.0,66.0,111.0,1
757,./squares/train/b/257.jpg,b,jpeg,68,425,425,122.0,123.0,109.0,1
758,./squares/train/b/428.bmp,b,bmp,134,495,495,144.0,144.0,109.0,1
759,./squares/train/b/445.jpg,b,jpeg,101,460,460,151.0,151.0,125.0,1
760,./squares/train/b/323.jpg,b,jpeg,112,590,590,61.0,61.0,125.0,1
761,./squares/train/b/492.jpg,b,jpeg,104,380,380,95.0,94.0,100.0,1
762,./squares/train/b/206.bmp,b,bmp,70,326,326,148.0,148.0,84.0,1
763,./squares/train/b/212.bmp,b,bmp,44,622,622,75.0,75.0,121.0,1
764,./squares/train/b/486.png,b,png,48,342,342,0.5372549,0.5372549,0.5254902,1
765,./squares/train/b/121.jpg,b,jpeg,82,529,529,73.0,73.0,111.0,1
766,./squares/train/b/109.jpg,b,jpeg,52,349,349,66.0,67.0,98.0,1
767,./squares/train/b/34.jpg,b,jpeg,90,587,587,80.0,80.0,134.0,1
768,./squares/train/b/20.jpg,b,jpeg,121,520,520,109.0,110.0,96.0,1
769,./squares/train/b/36.jpg,b,jpeg,74,530,530,149.0,150.0,134.0,1
770,./squares/train/b/309.png,b,png,68,545,545,0.44313726,0.44313726,0.4862745,1
771,./squares/train/b/123.jpg,b,jpeg,91,485,485,196.0,195.0,113.0,1
772,./squares/train/b/204.bmp,b,bmp,144,622,622,91.0,91.0,123.0,1
773,./squares/train/b/210.bmp,b,bmp,120,430,430,163.0,163.0,129.0,1
774,./squares/train/b/238.bmp,b,bmp,76,566,566,201.0,201.0,139.0,1
775,./squares/train/b/453.jpg,b,jpeg,34,450,450,54.0,57.0,134.0,1
776,./squares/train/b/370.bmp,b,bmp,88,516,516,72.0,72.0,134.0,1
777,./squares/train/b/269.jpg,b,jpeg,82,353,353,190.0,191.0,111.0,1
778,./squares/train/b/241.jpg,b,jpeg,40,511,511,110.0,110.0,138.0,1
779,./squares/train/b/255.jpg,b,jpeg,44,539,539,184.0,184.0,130.0,1
780,./squares/train/b/172.bmp,b,bmp,48,459,459,133.0,133.0,108.0,1
781,./squares/train/b/296.png,b,png,56,600,600,0.7411765,0.7411765,0.60784316,1
782,./squares/train/b/282.png,b,png,114,345,345,0.6156863,0.6156863,0.5764706,1
783,./squares/train/b/66.bmp,b,bmp,130,624,624,179.0,179.0,125.0,1
784,./squares/train/b/297.png,b,png,50,550,550,0.4509804,0.4509804,0.42352942,1
785,./squares/train/b/240.png,b,png,28,585,585,0.32941177,0.32941177,0.36078432,1
786,./squares/train/b/99.bmp,b,bmp,70,429,429,105.0,105.0,162.0,1
787,./squares/train/b/173.bmp,b,bmp,32,446,446,75.0,75.0,103.0,1
788,./squares/train/b/268.jpg,b,jpeg,106,336,336,183.0,183.0,113.0,1
789,./squares/train/b/403.bmp,b,bmp,114,493,493,133.0,133.0,156.0,1
790,./squares/train/b/417.bmp,b,bmp,148,443,443,59.0,59.0,132.0,1
791,./squares/train/b/122.png,b,png,32,435,435,0.5372549,0.5372549,0.4862745,1
792,./squares/train/b/485.png,b,png,108,608,608,0.6431373,0.6431373,0.5137255,1
793,./squares/train/b/334.png,b,png,104,390,390,0.19215687,0.19215687,0.4,1
794,./squares/train/b/320.png,b,png,92,611,611,0.45882353,0.45882353,0.5254902,1
795,./squares/train/b/446.png,b,png,56,579,579,0.5764706,0.5764706,0.56078434,1
796,./squares/train/b/23.jpg,b,jpeg,68,424,424,142.0,142.0,150.0,1
797,./squares/train/b/324.png,b,png,88,511,511,0.44705883,0.44705883,0.37254903,1
798,./squares/train/b/33.jpg,b,jpeg,58,420,420,117.0,117.0,129.0,1
799,./squares/train/b/318.png,b,png,146,562,562,0.42352942,0.42352942,0.47843137,1
800,./squares/train/b/27.jpg,b,jpeg,61,580,580,115.0,115.0,153.0,1
801,./squares/train/b/126.jpg,b,jpeg,143,359,359,53.0,52.0,145.0,1
802,./squares/train/b/481.jpg,b,jpeg,157,533,533,193.0,193.0,131.0,1
803,./squares/train/b/215.bmp,b,bmp,132,349,349,150.0,150.0,111.0,1
804,./squares/train/b/456.jpg,b,jpeg,80,428,428,197.0,197.0,123.0,1
805,./squares/train/b/442.jpg,b,jpeg,142,495,495,108.0,107.0,121.0,1
806,./squares/train/b/413.bmp,b,bmp,48,548,548,94.0,94.0,108.0,1
807,./squares/train/b/244.jpg,b,jpeg,129,605,605,81.0,81.0,131.0,1
808,./squares/train/b/250.jpg,b,jpeg,142,439,439,77.0,77.0,105.0,1
809,./squares/train/b/278.jpg,b,jpeg,154,481,481,193.0,194.0,118.0,1
810,./squares/train/b/89.bmp,b,bmp,76,331,331,183.0,183.0,127.0,1
811,./squares/train/b/76.bmp,b,bmp,88,614,614,79.0,79.0,95.0,1
812,./squares/train/b/287.png,b,png,26,392,392,0.4862745,0.4862745,0.4745098,1
813,./squares/train/b/63.bmp,b,bmp,56,505,505,183.0,183.0,131.0,1
814,./squares/train/b/77.bmp,b,bmp,88,375,375,79.0,79.0,135.0,1
815,./squares/train/b/292.png,b,png,84,556,556,0.44313726,0.44313726,0.44313726,1
816,./squares/train/b/189.bmp,b,bmp,28,598,598,61.0,61.0,141.0,1
817,./squares/train/b/279.png,b,png,128,539,539,0.7058824,0.7058824,0.54509807,1
818,./squares/train/b/176.bmp,b,bmp,106,557,557,148.0,148.0,138.0,1
819,./squares/train/b/245.png,b,png,38,384,384,0.5411765,0.5411765,0.52156866,1
820,./squares/train/b/251.png,b,png,102,351,351,0.28235295,0.28235295,0.58431375,1
821,./squares/train/b/406.bmp,b,bmp,88,460,460,147.0,147.0,133.0,1
822,./squares/train/b/360.bmp,b,bmp,60,608,608,196.0,196.0,114.0,1
823,./squares/train/b/319.jpg,b,jpeg,148,537,537,139.0,139.0,147.0,1
824,./squares/train/b/325.jpg,b,jpeg,57,618,618,152.0,152.0,126.0,1
825,./squares/train/b/331.jpg,b,jpeg,45,525,525,134.0,135.0,129.0,1
826,./squares/train/b/457.jpg,b,jpeg,132,326,326,89.0,89.0,101.0,1
827,./squares/train/b/480.jpg,b,jpeg,61,347,347,207.0,207.0,107.0,1
828,./squares/train/b/133.png,b,png,126,611,611,0.49019608,0.49019608,0.4627451,1
829,./squares/train/b/127.png,b,png,116,355,355,0.7019608,0.7019608,0.5019608,1
830,./squares/train/b/494.png,b,png,54,410,410,0.68235296,0.68235296,0.53333336,1
831,./squares/train/b/26.jpg,b,jpeg,55,327,327,181.0,181.0,119.0,1
832,./squares/train/b/443.png,b,png,62,338,338,0.40784314,0.40784314,0.43137255,1
833,./squares/train/b/441.png,b,png,128,394,394,0.7411765,0.7411765,0.3882353,1
834,./squares/train/b/469.png,b,png,36,504,504,0.5176471,0.5176471,0.5529412,1
835,./squares/train/b/125.jpg,b,jpeg,63,394,394,141.0,142.0,136.0,1
836,./squares/train/b/482.png,b,png,68,573,573,0.21176471,0.21176471,0.43529412,1
837,./squares/train/b/119.jpg,b,jpeg,85,531,531,107.0,107.0,105.0,1
838,./squares/train/b/202.bmp,b,bmp,122,339,339,207.0,207.0,137.0,1
839,./squares/train/b/327.jpg,b,jpeg,130,353,353,72.0,72.0,136.0,1
840,./squares/train/b/18.png,b,png,84,429,429,0.19607843,0.19607843,0.49803922,1
841,./squares/train/b/30.png,b,png,66,382,382,0.21960784,0.21960784,0.5176471,1
842,./squares/train/b/290.jpg,b,jpeg,65,451,451,70.0,69.0,147.0,1
843,./squares/train/b/362.bmp,b,bmp,120,593,593,92.0,92.0,77.0,1
844,./squares/train/b/410.bmp,b,bmp,38,452,452,80.0,80.0,121.0,1
845,./squares/train/b/253.png,b,png,134,453,453,0.65882355,0.65882355,0.5411765,1
846,./squares/train/b/61.bmp,b,bmp,34,395,395,160.0,160.0,116.0,1
847,./squares/train/b/284.png,b,png,138,559,559,0.35686275,0.35686275,0.5058824,1
848,./squares/train/b/49.bmp,b,bmp,80,554,554,175.0,175.0,126.0,1
849,./squares/train/b/60.bmp,b,bmp,104,547,547,64.0,64.0,134.0,1
850,./squares/train/b/388.bmp,b,bmp,28,508,508,129.0,129.0,102.0,1
851,./squares/train/b/246.jpg,b,jpeg,110,445,445,123.0,123.0,115.0,1
852,./squares/train/b/285.jpg,b,jpeg,39,518,518,142.0,143.0,137.0,1
853,./squares/train/b/439.bmp,b,bmp,40,339,339,113.0,113.0,155.0,1
854,./squares/train/b/454.jpg,b,jpeg,149,330,330,153.0,154.0,123.0,1
855,./squares/train/b/440.jpg,b,jpeg,117,516,516,105.0,106.0,152.0,1
856,./squares/train/b/118.png,b,png,66,538,538,0.31764707,0.31764707,0.654902,1
857,./squares/train/b/217.bmp,b,bmp,122,505,505,175.0,175.0,112.0,1
858,./squares/train/b/497.jpg,b,jpeg,120,537,537,165.0,165.0,137.0,1
859,./squares/train/b/130.jpg,b,jpeg,32,334,334,106.0,106.0,134.0,1
860,./squares/train/b/124.jpg,b,jpeg,74,615,615,70.0,71.0,138.0,1
861,./squares/train/b/31.jpg,b,jpeg,93,339,339,107.0,108.0,156.0,1
862,./squares/train/b/468.png,b,png,42,505,505,0.49803922,0.49803922,0.5254902,1
863,./squares/train/b/326.png,b,png,112,524,524,0.5647059,0.5647059,0.5137255,1
864,./squares/train/b/19.jpg,b,jpeg,151,508,508,186.0,187.0,121.0,1
865,./squares/train/b/369.png,b,png,28,482,482,0.6862745,0.6862745,0.57254905,1
866,./squares/train/b/194.jpg,b,jpeg,64,349,349,58.0,58.0,170.0,1
867,./squares/train/b/81.jpg,b,jpeg,147,381,381,149.0,148.0,128.0,1
868,./squares/train/b/95.jpg,b,jpeg,41,393,393,178.0,177.0,120.0,1
869,./squares/train/b/382.png,b,png,92,452,452,0.53333336,0.53333336,0.5019608,1
870,./squares/train/b/270.bmp,b,bmp,38,522,522,104.0,104.0,144.0,1
871,./squares/train/b/143.png,b,png,140,546,546,0.24313726,0.24313726,0.46666667,1
872,./squares/train/b/396.jpg,b,jpeg,71,555,555,149.0,149.0,125.0,1
873,./squares/train/b/341.jpg,b,jpeg,60,352,352,138.0,137.0,116.0,1
874,./squares/train/b/476.bmp,b,bmp,130,385,385,120.0,120.0,131.0,1
875,./squares/train/b/338.bmp,b,bmp,140,520,520,94.0,94.0,153.0,1
876,./squares/train/b/209.png,b,png,106,518,518,0.19215687,0.19215687,0.4745098,1
877,./squares/train/b/221.png,b,png,64,335,335,0.5529412,0.5529412,0.59607846,1
878,./squares/train/b/235.png,b,png,36,330,330,0.3529412,0.3529412,0.59607846,1
879,./squares/train/b/12.bmp,b,bmp,30,408,408,137.0,137.0,112.0,1
880,./squares/train/b/208.png,b,png,126,473,473,0.58431375,0.58431375,0.5568628,1
881,./squares/train/b/234.jpg,b,jpeg,55,602,602,182.0,181.0,135.0,1
882,./squares/train/b/311.bmp,b,bmp,78,332,332,147.0,147.0,153.0,1
883,./squares/train/b/463.bmp,b,bmp,136,331,331,155.0,155.0,169.0,1
884,./squares/train/b/181.png,b,png,146,511,511,0.41960785,0.41960785,0.41568628,1
885,./squares/train/b/354.jpg,b,jpeg,87,442,442,150.0,150.0,116.0,1
886,./squares/train/b/426.jpg,b,jpeg,46,561,561,189.0,189.0,155.0,1
887,./squares/train/b/43.png,b,png,148,435,435,0.7882353,0.7882353,0.5137255,1
888,./squares/train/b/368.jpg,b,jpeg,40,455,455,85.0,85.0,137.0,1
889,./squares/train/b/57.png,b,png,70,602,602,0.67058825,0.67058825,0.5058824,1
890,./squares/train/b/259.bmp,b,bmp,34,358,358,162.0,162.0,131.0,1
891,./squares/train/b/383.png,b,png,34,502,502,0.72156864,0.72156864,0.56078434,1
892,./squares/train/b/397.png,b,png,68,412,412,0.6431373,0.6431373,0.43137255,1
893,./squares/train/b/142.jpg,b,jpeg,86,590,590,117.0,116.0,132.0,1
894,./squares/train/b/80.jpg,b,jpeg,62,545,545,111.0,111.0,171.0,1
895,./squares/train/b/340.png,b,png,132,596,596,0.24313726,0.24313726,0.45490196,1
896,./squares/train/b/195.jpg,b,jpeg,57,455,455,184.0,183.0,126.0,1
897,./squares/train/b/432.png,b,png,106,556,556,0.23921569,0.23921569,0.41568628,1
898,./squares/train/b/5.jpg,b,jpeg,56,619,619,182.0,182.0,128.0,1
899,./squares/train/b/418.png,b,png,136,409,409,0.39607844,0.39607844,0.36078432,1
900,./squares/train/b/342.png,b,png,80,539,539,0.74509805,0.74509805,0.50980395,1
901,./squares/train/b/183.jpg,b,jpeg,102,332,332,146.0,147.0,141.0,1
902,./squares/train/b/430.png,b,png,60,457,457,0.5764706,0.5764706,0.42745098,1
903,./squares/train/b/381.png,b,png,72,500,500,0.23921569,0.23921569,0.49803922,1
904,./squares/train/b/154.jpg,b,jpeg,108,334,334,119.0,120.0,102.0,1
905,./squares/train/b/267.bmp,b,bmp,44,533,533,189.0,189.0,141.0,1
906,./squares/train/b/82.png,b,png,64,454,454,0.8117647,0.8117647,0.42352942,1
907,./squares/train/b/168.png,b,png,74,547,547,0.3764706,0.3764706,0.34117648,1
908,./squares/train/b/140.png,b,png,26,572,572,0.5372549,0.5372549,0.47843137,1
909,./squares/train/b/395.jpg,b,jpeg,71,354,354,120.0,121.0,142.0,1
910,./squares/train/b/55.png,b,png,64,510,510,0.28627452,0.28627452,0.63529414,1
911,./squares/train/b/7.png,b,png,64,410,410,0.43137255,0.43137255,0.59607846,1
912,./squares/train/b/298.bmp,b,bmp,48,433,433,130.0,130.0,126.0,1
913,./squares/train/b/197.png,b,png,68,506,506,0.29411766,0.29411766,0.47843137,1
914,./squares/train/b/313.bmp,b,bmp,68,406,406,173.0,173.0,115.0,1
915,./squares/train/b/307.bmp,b,bmp,42,363,363,192.0,192.0,122.0,1
916,./squares/train/b/449.bmp,b,bmp,120,376,376,163.0,163.0,98.0,1
917,./squares/train/b/38.bmp,b,bmp,58,367,367,186.0,186.0,131.0,1
918,./squares/train/b/237.png,b,png,56,619,619,0.5019608,0.5019608,0.5254902,1
919,./squares/train/b/223.jpg,b,jpeg,148,611,611,157.0,156.0,110.0,1
920,./squares/train/b/460.bmp,b,bmp,116,481,481,149.0,149.0,119.0,1
921,./squares/train/b/312.bmp,b,bmp,148,371,371,175.0,175.0,100.0,1
922,./squares/train/b/68.png,b,png,118,536,536,0.70980394,0.70980394,0.5176471,1
923,./squares/train/b/357.jpg,b,jpeg,73,467,467,159.0,160.0,103.0,1
924,./squares/train/b/299.bmp,b,bmp,138,367,367,115.0,115.0,113.0,1
925,./squares/train/b/155.png,b,png,130,580,580,0.5254902,0.5254902,0.42352942,1
926,./squares/train/b/380.jpg,b,jpeg,101,552,552,152.0,152.0,126.0,1
927,./squares/train/b/266.bmp,b,bmp,78,557,557,119.0,119.0,142.0,1
928,./squares/train/b/394.png,b,png,38,338,338,0.20392157,0.20392157,0.47843137,1
929,./squares/train/b/141.jpg,b,jpeg,46,542,542,66.0,67.0,160.0,1
930,./squares/train/b/425.png,b,png,74,339,339,0.25490198,0.25490198,0.44705883,1
931,./squares/train/b/343.png,b,png,32,444,444,0.34901962,0.34901962,0.5058824,1
932,./squares/train/b/419.png,b,png,40,361,361,0.5529412,0.5529412,0.5058824,1
933,./squares/train/b/6.jpg,b,jpeg,148,475,475,146.0,146.0,134.0,1
934,./squares/train/b/192.jpg,b,jpeg,122,569,569,129.0,129.0,153.0,1
935,./squares/train/b/435.png,b,png,96,437,437,0.45490196,0.45490196,0.6,1
936,./squares/train/b/186.jpg,b,jpeg,115,451,451,144.0,144.0,116.0,1
937,./squares/train/b/409.png,b,png,32,602,602,0.41568628,0.41568628,0.40392157,1
938,./squares/train/b/44.jpg,b,jpeg,153,545,545,101.0,102.0,120.0,1
939,./squares/train/b/384.png,b,png,62,344,344,0.7921569,0.7921569,0.6039216,1
940,./squares/train/b/390.png,b,png,38,543,543,0.6627451,0.6627451,0.6784314,1
941,./squares/train/b/93.jpg,b,jpeg,40,345,345,161.0,162.0,156.0,1
942,./squares/train/b/87.jpg,b,jpeg,37,557,557,99.0,100.0,121.0,1
943,./squares/train/b/145.png,b,png,52,612,612,0.4392157,0.4392157,0.52156866,1
944,./squares/train/b/151.png,b,png,70,386,386,0.44313726,0.44313726,0.5294118,1
945,./squares/train/b/78.png,b,png,130,586,586,0.28235295,0.28235295,0.5058824,1
946,./squares/train/b/421.jpg,b,jpeg,115,479,479,144.0,144.0,132.0,1
947,./squares/train/b/470.bmp,b,bmp,132,333,333,186.0,186.0,113.0,1
948,./squares/train/b/227.jpg,b,jpeg,131,572,572,103.0,103.0,111.0,1
949,./squares/train/b/233.png,b,png,128,330,330,0.7176471,0.7176471,0.44705883,1
950,./squares/train/b/114.bmp,b,bmp,104,362,362,116.0,116.0,124.0,1
951,./squares/train/b/15.bmp,b,bmp,96,409,409,198.0,198.0,129.0,1
952,./squares/train/b/101.bmp,b,bmp,114,624,624,205.0,205.0,158.0,1
953,./squares/train/b/232.jpg,b,jpeg,55,510,510,193.0,194.0,116.0,1
954,./squares/train/b/226.jpg,b,jpeg,124,539,539,203.0,203.0,133.0,1
955,./squares/train/b/465.bmp,b,bmp,148,489,489,167.0,167.0,140.0,1
956,./squares/train/b/288.bmp,b,bmp,116,531,531,72.0,72.0,140.0,1
957,./squares/train/b/193.png,b,png,28,615,615,0.7607843,0.7607843,0.57254905,1
958,./squares/train/b/420.jpg,b,jpeg,91,423,423,90.0,91.0,137.0,1
959,./squares/train/b/434.jpg,b,jpeg,79,365,365,51.0,52.0,96.0,1
960,./squares/train/b/79.png,b,png,140,607,607,0.7294118,0.7294118,0.46666667,1
961,./squares/train/b/352.jpg,b,jpeg,80,525,525,51.0,51.0,161.0,1
962,./squares/train/b/277.bmp,b,bmp,34,431,431,122.0,122.0,121.0,1
963,./squares/train/b/86.png,b,png,128,495,495,0.6392157,0.6392157,0.3137255,1
964,./squares/train/b/178.png,b,png,48,446,446,0.77254903,0.77254903,0.41568628,1
965,./squares/train/b/263.bmp,b,bmp,96,327,327,69.0,69.0,150.0,1
966,./squares/train/b/391.png,b,png,64,561,561,0.5686275,0.5686275,0.5686275,1
967,./squares/train/b/385.png,b,png,96,512,512,0.54509807,0.54509807,0.5058824,1
968,./squares/train/b/408.png,b,png,134,405,405,0.6313726,0.6313726,0.50980395,1
969,./squares/train/b/51.jpg,b,jpeg,83,603,603,69.0,70.0,127.0,1
970,./squares/train/b/344.png,b,png,46,483,483,0.21960784,0.21960784,0.52156866,1
971,./squares/train/b/393.png,b,png,116,578,578,0.7921569,0.7921569,0.47843137,1
972,./squares/train/b/152.png,b,png,104,588,588,0.72156864,0.72156864,0.4745098,1
973,./squares/train/b/90.png,b,png,84,389,389,0.5411765,0.5411765,0.45882353,1
